SentenceId	View	Opinion
002784	速腾	neg
002784	明锐	pos
018472	上汽大众	neu
017971	晶锐	neu
004913	斯柯达明锐	pos
019140	Lamando凌渡	neu
018311	PHIDEON辉昂	neu
007783	PHIDEON辉昂	neu
016012	PHIDEON辉昂	neu
016861	别克	neg
004746	桑塔纳	pos
025473	宝来	neu
010891	大众polo	neu
016323	帕萨特	neu
002971	Corss Polo	neu
017384	CorssPolo	neu
003926	上汽大众朗逸	neu
024239	Cross Polo	neu
022148	辉昂	neu
025781	晶锐	neu
001496	Polo GTI	neu
004183	桑塔纳浩纳	neu
004183	浩纳	neu
000744	明锐	neu
019523	明锐	neu
008695	帕萨特	neu
009625	大众	neg
000609	凌渡GTS	pos
024840	凌渡GTS	pos
006999	凌渡GTS	neu
004736	丰田	neu
022338	福克斯	neu
022338	标致307	neu
022338	Lavida朗逸	pos
013895	荣威e550	neu
005671	明锐	pos
014415	高尔夫	neu
023734	马自达	pos
012422	英朗	neu
022214	Polo	pos
017221	上海大众	neu
024881	途安L	neu
019309	Polo	neu
020051	Polo	pos
027508	日产颐达	neu
027508	Polo	pos
010244	大众	neu
018744	颐达	neu
018744	大众	neu
020153	大众	neu
026616	凌渡	neu
003434	凌渡	neu
011532	凌渡	neu
024117	凌渡	neu
022899	Polo	pos
003942	大众凌渡	neu
026408	凌渡	neu
007926	凌渡	neu
026465	高尔夫7	neu
016865	奥迪RS	neu
013669	高尔夫7R	neu
005907	途安L	neu
023743	昕锐	neu
026114	昕锐	neu
019373	昕锐	neu
002255	昕锐	neu
024699	Polo GTI	neu
002804	Polo GTI	neu
016624	Polo	neu
014173	Polo GTI	neu
017611	NEW POLO	neu
011049	大众汽车	neu
000478	大众POLO	neu
010506	Polo	neu
007574	上汽大众	neu
014198	昕锐	neu
014337	昕锐	neu
014337	爱丽舍	neu
005025	爱丽舍	neu
006473	昕锐	pos
013482	昕锐	neu
012800	爱丽舍	neu
013107	大众polo	neu
025714	大众polo	neg
005854	大众polo	neg
004618	凌渡	neu
015277	凌渡	pos
026330	Polo	neu
016937	Cross Polo	neu
025327	速派	neu
021696	途安L	neu
002529	凌渡	neu
022136	大众	pos
027134	New Polo	pos
011100	POLO	neu
007303	辉昂	neu
020081	辉昂	neu
027881	New Polo	neu
012330	凌渡	neu
021626	凌渡	neg
002737	New Polo	pos
024356	Polo GTI	neu
010518	昕动	neu
017428	昕动	pos
024091	Polo GTI	neu
019925	Polo GTI	neu
024290	大众	neu
001868	大众途观	neu
017110	朗逸	neu
011067	别克凯越	neg
021517	朗逸	pos
006146	Cross Polo	neu
002608	Polo GTI	neu
007845	Polo GTI	neu
023031	POLO	neu
002408	POLO	pos
015305	速派	neu
013303	Polo GTI	neu
018648	大众途观	neg
018968	上海大众	neu
018968	Polo	neu
026654	Lanamdo 凌渡	neu
003464	大众	neu
019096	凌渡	neu
014143	凌渡	neu
004049	高尔夫	neu
013496	高尔夫	neu
006381	POLO	neu
010875	Polo	neu
018553	New Polo	pos
026574	Polo	neg
000722	Polo	neg
012322	明锐	neu
008851	明锐	neu
019138	POLO	neu
010747	New Polo	neu
022668	尚酷	neu
022668	Polo	pos
022668	Golf	neu
003991	New Polo	neu
026851	速派	neu
023954	Polo GTI	neu
010945	凌渡	neu
025863	帕萨特	neu
025863	迈腾	neu
025863	凯美瑞	neu
023602	帕萨特	neu
023602	迈腾	neu
023602	凯美瑞	neu
003648	帕萨特	neu
003648	迈腾	neu
003648	凯美瑞	pos
014334	POLO	neu
003594	帕萨特	pos
003594	迈腾	pos
003594	凯美瑞	pos
006542	帕萨特	neu
003317	帕萨特	neu
024064	帕萨特	neu
009831	大众帕萨特	neu
026207	桑塔纳	neu
009985	凌渡	pos
027592	凌渡	pos
001603	桑塔纳·浩纳	neu
025564	帕萨特	neu
025564	迈腾	neu
009338	迈腾	neu
015238	帕萨特	pos
004027	帕萨特	pos
008251	斯巴鲁	neu
008251	森林人	neu
008251	力狮	neu
008251	BRZ	neu
023021	帕萨特	neu
023021	迈腾	neu
002686	Cross Polo	neu
019495	帕萨特	neu
019495	迈腾	neu
004651	帕萨特	pos
003448	帕萨特	neu
003448	迈腾	neu
020715	凌渡	pos
012756	帕萨特	neu
012756	迈腾	neu
009964	途观	pos
009964	X1	neu
019751	帕萨特	pos
022349	帕萨特	pos
008616	帕萨特	neu
008616	CC	pos
002502	明锐	neu
007786	POLO	neu
024062	明锐	neu
007818	速派	neu
004225	昕锐	pos
005344	速派	neu
000116	帕萨特	pos
020060	斯柯达昕锐	neu
020060	铃木启悦	neu
020022	斯柯达昕锐	neu
020022	铃木启悦	neu
014120	昕悦	neu
014120	启悦	neu
007968	斯柯达	pos
007968	启悦	neg
015434	帕萨特	pos
021998	昕动	neu
007666	昕动	neu
014994	速派	neg
014994	明锐	neu
008783	速派	neu
008783	明锐	neu
012376	途观	neu
007598	起亚K5	neu
019797	Polo	neu
020062	帕萨特	neu
004561	Polo	neu
008897	POLO R WRC	neu
001332	Polo R WRC	neu
017970	帕萨特	neu
017970	迈腾	neu
017970	君越	neu
013996	帕萨特	neu
013996	迈腾	neu
013996	君越	neu
008093	帕萨特	neu
008093	迈腾	neu
008093	君越	neu
014360	速派	neu
014360	明锐	neu
016449	晶锐	neu
027580	昕动	pos
027580	斯柯达	neu
013012	速派	pos
006321	速派	pos
017122	朗逸	pos
017122	丰田卡罗拉	neu
017122	大众高尔夫	neu
025160	朗逸	neu
021020	帕萨特	pos
021020	奥迪A6L	pos
028007	New Polo	neu
011735	斯柯达	neu
011735	晶锐	neu
020559	New Polo	pos
027759	上海大众New Polo	pos
009602	速派	neu
009602	迈腾	neu
015050	迈腾	pos
017798	速派	neu
017798	迈腾	neu
021112	速派	pos
023319	桑塔纳	neu
023024	帕萨特	neu
023024	凯美瑞	neu
008548	帕萨特	neu
008548	凯美瑞	neu
017195	英朗	neg
017195	朗逸	neg
015921	POLO	neu
006732	速派	neu
009178	凌渡	pos
015575	2015 Polo GTi	neu
015250	Polo GTi	neu
012527	凌渡	pos
005820	途安L	pos
005230	途安L	neu
000416	Polo	pos
014976	速腾	neu
014976	明锐	neu
014976	朗逸	neu
014976	福克斯	neu
014976	宝来	neu
014976	奥拓	neu
007673	明锐	neu
007673	朗逸	neg
020457	Polo	neu
026176	速腾	neu
026176	明锐	neu
013072	速派	pos
007777	明锐	pos
013547	速派	pos
013780	速派	pos
027829	速派	pos
026476	速派	pos
002563	桑塔纳	neu
024582	福克斯	neg
017968	途观	pos
017968	迈腾	neu
026357	速派	pos
002081	速派	neu
000389	途观	pos
000389	凌渡	pos
016489	明锐	neu
026281	朗逸	neu
026281	奥迪	neu
005381	速派	pos
012082	明锐	pos
008054	雷凌双擎	neg
004916	斯柯达明锐	neu
022601	途观	neu
023545	凌渡	pos
015727	途安	neg
015727	明锐	neg
015727	凌渡	neg
022480	桑塔纳	pos
026587	速派	pos
007907	速派	pos
021796	速派	pos
017350	速派	pos
027695	思铂睿	pos
027695	锐志	pos
027695	凯美瑞	pos
000432	明锐	pos
004514	桑塔纳	neu
004514	凌渡GTS	neu
004514	PHIDEON辉昂	neu
004514	Cross Santana	neu
003419	速派	pos
025852	明锐	pos
025852	大众	neg
025852	别克	neg
025101	大众	neu
025101	宝来	neu
011421	帕萨特	neu
004687	帕萨特	neg
025152	中华	neg
025152	途安	neu
025152	吉利帝豪	pos
022204	凌渡	neu
022204	Lamando	neu
020857	帕萨特	neu
000447	Polo	neu
012390	途观	pos
006139	途观	pos
004223	桑塔纳	neu
004223	比亚迪速锐	neu
027118	明锐	pos
013992	速派	neu
013992	斯柯达SUPERB	neu
021630	速派	neu
022262	途观	neu
006508	途观	neu
006508	汉兰达	neu
006508	奥迪	neu
006508	昂科威	neu
003734	明锐	pos
016507	英朗	neu
016507	朗逸	neu
016507	科鲁兹	neu
016507	卡罗拉	neu
016507	福睿斯	neu
007520	Polo	pos
013302	速派	neu
013302	明锐	neu
013302	马三	pos
013302	朗型	neu
013302	Ds4s	neu
000143	思铂睿	neu
000143	迈锐宝	neu
000143	凯美瑞	neu
000143	昂科塞拉	neg
010035	凌渡	pos
026216	凌渡	pos
023830	明锐	pos
015322	凌渡	neu
005280	凌渡	neu
017829	斯柯达	neu
009967	途观	pos
011115	速派	neu
011115	明锐	neu
026011	速派	neu
011580	斯柯达明锐	neu
010999	斯柯达	neu
005534	雪佛兰	neu
005534	科鲁兹	neu
017399	朗逸	neu
017399	大众	neu
003934	朗逸	neu
003934	科鲁兹	pos
000355	CrossPolo	pos
015938	速派	pos
015938	斯柯达	neu
002633	速派	pos
002633	福特蒙迪欧	neu
013536	凌渡GTS	pos
013536	凌渡	neu
006349	速派	pos
015590	朗逸	pos
015590	辉昂	pos
017080	Polo GTI	pos
003952	速派	neu
009680	凌渡	neu
021513	英朗	neu
021513	朗行	neu
013355	凌渡GTS	pos
013355	大众	pos
020182	雅阁	neu
020182	速派	neu
004984	雅阁	neu
004984	速派	neu
016024	雅阁	neu
016024	速派	neu
027733	帕萨特	neu
017514	迈腾	neu
011884	帕萨特	neu
011884	迈腾	neu
004286	PHIDEON辉昂	pos
013348	英朗	pos
002874	朗行	neg
002874	高尔夫	neg
001406	高尔夫	neu
001406	POLO	neu
018967	Polo	pos
006578	明锐	neu
000414	速派	neu
000414	迈腾	neu
018994	迈腾	neu
014914	迈腾	pos
008939	速派	neu
004675	速派	pos
018511	速派	pos
020425	凌渡	pos
020425	辉昂	pos
024652	辉昂	pos
024652	奥迪A6L	neu
017469	Polo GTI	pos
016159	雨燕	neg
016159	骐达	neg
016159	飞度	neg
016159	smart	neg
016159	Polo	neu
004433	明锐	neu
026059	明锐	neu
027479	长安标致雪铁龙	neu
002168	POLO	neu
009746	POLO	neu
016263	迈腾	pos
015606	迈腾	neu
015358	速派	pos
015358	斯柯达	pos
006215	帕萨特	neu
006215	迈腾	pos
007969	速派	pos
007969	明锐	pos
002011	速派	pos
002011	明锐	neg
026775	速派	pos
000412	速派	pos
000497	POLO	neu
004101	途安L	pos
019637	速腾	neu
019637	凌度	neu
019637	哈佛	neg
019637	高尔夫	pos
019637	昂克赛拉	neu
019637	xrv	neg
019637	polo	neu
019637	c3xr	neg
014589	昕锐	pos
014589	爱丽舍	pos
002311	Polo	neu
003300	速腾	neu
003300	明锐	neu
014898	速腾	neu
014898	明锐	neu
007121	斯柯达明锐	neu
004187	长安标致雪铁龙	neu
027852	雅阁	neu
027852	速派	neu
027852	帕萨特	neu
027852	迈腾	neu
016950	辉昂	neu
006973	速派	neu
001586	速派	pos
017842	威朗	neu
017842	明锐	neu
026196	威朗	pos
026196	明锐	neu
019764	昕动	pos
024031	朗逸	neu
011722	朗逸	neu
011469	雅阁	neu
011469	速派	neu
009130	昕锐	pos
009130	爱丽舍	neu
004912	速派	neu
018831	CrossPolo	pos
013089	速派	neu
021598	速派	neu
007838	斯柯达	neu
007838	明锐	pos
020417	别克凯越	pos
025651	奥迪	neu
020113	迈腾	neu
027452	速派	neu
027452	迈腾	neu
002346	昕锐	neg
002346	爱丽舍	pos
020294	速派	neu
020294	迈腾	neu
026521	速派	pos
026521	迈腾	neu
020355	速派	neu
020355	迈腾	neu
024253	速派	pos
024253	迈腾	neg
022667	速派	pos
012821	昕锐	neu
012821	爱丽舍	neu
007140	朗境	neg
015173	朗境	pos
005561	POLOGTI	pos
027701	途安	neu
000548	途安	pos
000040	途安	pos
001967	昕锐	neu
001967	爱丽舍	neu
023362	斯柯达	pos
017667	途安L	neu
008021	速派	pos
027736	凌渡	pos
027736	高尔夫GTI	neu
023028	凌渡GTS	pos
023028	凌渡	neu
006307	朗逸	pos
018977	途观	pos
013381	昕锐	neg
013381	爱丽舍	neg
009452	途观	neu
024972	途观	neu
016161	途观	pos
015501	途观	neu
026714	途观	neu
023581	高尔夫7	neu
027646	斯柯达明锐	neu
010940	明锐	neu
019832	途观	neu
019832	奇骏	neu
019207	途观	neg
019249	途观	neg
019249	奇骏	pos
021610	帕萨特	neu
021610	迈腾	neu
006131	大众	pos
007632	途安	pos
008546	途安	pos
025887	昕锐	pos
025887	爱丽舍	neg
011155	途安L	neu
011155	宝马	neu
022378	途安L	pos
022378	宝马	pos
009707	途安L	pos
022876	途安L	pos
022545	途安L	pos
022545	宝马	neu
005749	途安L	neu
005749	宝马	pos
015558	途安L	pos
015558	宝马	neu
022915	途安L	pos
022915	宝马	neg
014555	途安L	neu
014555	宝马	neu
001828	宝马	neg
001472	大众	pos
011014	途观	neu
010547	途安L	pos
017112	大众	neu
022078	Superb	pos
010953	速派	pos
010953	斯柯达	neu
004749	桑塔纳	neu
004749	捷达	neu
002635	帕萨特	pos
000795	大众	neu
008463	帕萨特	neu
008463	君威	neu
025205	桑塔纳	neu
025205	迈腾	neu
007316	昕动	neu
007316	斯柯达	neu
009405	斯巴鲁傲虎	neu
009405	奥迪A4	neu
027015	沃尔沃V60	neu
023148	明锐	pos
018875	途观	neg
018632	途观	pos
013008	途观	pos
021189	斯柯达	neu
020073	昕动	pos
010380	雪铁龙	neu
010380	朗逸	neu
010380	C4L	neu
001780	朗逸	pos
001780	C4L	neg
018316	朗逸	neu
014868	雪铁龙	pos
014868	朗逸	neg
005321	昕动	pos
005845	昕锐	pos
005845	斯柯达	neu
012040	斯柯达昕锐	pos
010998	途观	neu
010998	昂科威	pos
016101	途观	pos
016101	福特锐界	neu
016101	丰田汉兰达	neu
022390	途观	pos
023508	途观	pos
026733	昕动	neu
025561	昕锐	pos
025561	斯柯达	neu
008308	蒙迪欧	pos
008308	迈锐宝	neg
008308	东风标致	neg
019899	朗逸	neu
022120	速腾	pos
022120	明锐	pos
022120	朗逸	neg
011473	卡罗拉	neu
003964	途观	neu
003964	迈腾	neu
003964	Tiguan	neu
023051	科鲁玆	pos
027021	明锐	neu
006388	凌渡	neu
015730	途观	neu
015730	宝马	neu
015730	昂科威	neu
011441	途观	neu
011441	宝马	neu
016964	奔驰	neg
016964	奥迪	neg
016964	昂科威	neg
009963	途观	pos
028034	朗逸	pos
016841	翼虎	neu
016841	途观	neu
016841	昂科威	neu
025004	途安L	pos
025004	途安	pos
002837	汉兰达	neu
002837	大众途观	neu
002837	昂科威	neu
014115	帕萨特B1	neu
025507	兰博基尼	neu
025507	保时捷	neu
012076	途观	pos
024224	帕萨特	neu
010038	途观	neu
013783	途安L	pos
017314	POLO	pos
018320	凌渡	pos
022379	奥迪A5	neu
022379	Tiguan	neu
023613	斯柯达速派	neu
023613	赛欧	neu
020505	途观	pos
007791	途观	pos
007667	Polo	pos
003979	辉昂	pos
003979	保时捷	neu
003979	奥迪	neu
005196	三菱帕杰罗	neu
005196	猎豹黑金刚	pos
006196	途安	pos
019629	速派	neu
019629	迈腾	pos
000157	速派	neu
000157	迈腾	neu
010627	速派	pos
010627	迈腾	pos
013688	速派	pos
013688	迈腾	neu
015214	速派	pos
015214	昊锐	neg
018064	途安	pos
018064	大众	pos
026421	途观	neu
011125	途安	neu
011125	高尔夫	pos
004573	高尔夫6	neg
005396	明锐	neg
009903	速派	pos
000061	速派	pos
008001	途安L	pos
001227	途安L	neu
020514	途观	pos
013879	奔驰	neu
013879	宝马	neu
013879	奥迪	neu
028171	速派	pos
001861	速腾	neu
001861	朗逸	neu
014171	斯柯达	neu
000867	致炫	neu
000867	瑞风S2	neu
000867	捷达	neu
000867	哥瑞	neu
000867	风神A60	neu
000867	帝豪	neu
000867	奔腾B30	neu
000867	爱唯欧	neu
000867	艾瑞泽7	neu
021436	凌渡	pos
025523	Tiguan	pos
017079	Tiguan	pos
022615	Tiguan	neu
003960	途安L	neu
021570	朗境	neu
018600	速派	pos
009562	途安	pos
014645	途安	pos
027183	昕动	neu
027183	飞度	neu
000228	昕动	pos
000228	飞度	neg
008785	昕动	neg
008785	飞度	pos
019641	昕动	pos
025382	昕动	pos
010120	昕动	pos
010329	大众	neu
010329	奥迪A5	neu
010329	Tiguan	neu
019312	大众	neu
019312	Tiguan	neu
019312	A5	neu
008978	速派	neu
026229	昕动	pos
026229	飞度	pos
018266	途观	pos
014372	昕动	pos
014372	上汽大众斯柯达	pos
003914	明锐	neg
026100	速派	neu
000186	明锐	neg
017551	途观	pos
017551	昂科威	neg
013128	昂科威	neg
021907	明锐	neg
027832	朗逸	neu
025361	途观	pos
005164	途观	neu
023976	途观	neu
006356	途观	neu
005661	途观	pos
003971	途安	pos
013548	途安	pos
018214	辉昂	neu
018214	奥迪A6L	neu
018634	途安	pos
024831	速派	neu
024831	迈腾	neu
006915	一虎	neu
006915	途观	neg
001498	途安	pos
028109	途观	neu
018471	途安	pos
018611	昕动	pos
005221	朗逸	neu
017148	翼虎	neg
017148	昂科威	neg
017148	X1	neg
017148	Q3	neg
017148	GLA	neg
017148	DS6	neg
017148	3008	neg
025844	轩逸	neu
025844	雷凌	neu
025844	朗逸	neu
012177	昕悦	neu
017597	朗逸	neu
009284	索纳塔	neu
009284	速派	pos
009284	起亚K53	neu
009284	蒙迪欧	neu
009284	迈腾	neu
009284	君威	neu
009284	博瑞	neu
009284	奔驰GLA	neu
009284	奥迪A47	neu
009284	passt	neu
001220	途观	neg
001268	凯越	pos
008475	速派	neu
008475	迈腾	neu
009521	凌渡	neu
009521	阿特兹	pos
002307	凌渡	neu
002307	阿特兹	pos
002903	昕锐	pos
003054	明锐	pos
001788	明锐	pos
006316	途观	pos
026283	途观	pos
007170	途观	pos
027000	众泰T700	neu
027000	途观	neu
027000	卡宴	neu
018493	众泰T700	pos
003842	众泰	pos
014387	众泰	pos
005255	凯越	neg
020246	途观	neg
020246	丰田霸道	neg
007450	途观	pos
021362	途安L	pos
003651	途安L	pos
018537	途观	pos
015916	速派	neu
015916	迈锐宝XL	neu
015916	阿特兹	neu
015916	CX-4	neu
026099	途安L	pos
019551	途安L	pos
019551	卡罗拉	pos
028039	昕动	neu
028039	飞度	neu
022637	途观	pos
001910	途观	pos
009382	途安L	pos
001069	朗行	pos
001069	大众	pos
003567	上海大众	pos
003567	辉昂	pos
023170	途观	pos
023170	上汽大众	pos
024758	伊兰特	pos
024758	大众	neu
001312	途观	pos
012876	朗行	pos
015597	朗行	pos
015649	途观	neu
015649	大众	neu
015649	奥迪A5	neu
000561	大众	neu
000561	奥迪A5	neu
000561	Tiguan	neu
024685	途观	pos
024685	福特翼虎	neg
003580	君越	neg
003580	金牛座	neg
003580	辉昂	pos
006329	朗行	pos
006329	大众	pos
024993	朗逸	neu
001385	凌渡	neu
001385	博越	neu
014899	凌渡	neu
014899	博越	neu
002355	途观	neu
002355	荣放	neu
002217	朗行	pos
018212	途观	pos
011149	东风A9	neu
011149	大众辉昂	neu
000395	途观	neu
000395	路虎	neu
007477	雷凌	neu
007477	朗逸	pos
007477	卡罗拉	pos
007477	宝来	neu
025190	速腾	neu
025190	普桑	neu
025190	迈腾	neu
002703	途观	neu
002703	高尔夫	neu
001863	途观	neu
001863	国光	neu
010042	途观	pos
019180	途观	pos
001197	朗逸	neu
015797	途安	neu
024621	途安	pos
006024	斯柯达	neu
006024	丰田	neu
006024	大众	neu
006024	别克	neu
006024	本田	neu
020133	途观	neu
020133	汉兰达	neu
020133	奥德赛	neu
020133	昂科威	neu
020133	KODIAQ	neu
022671	斯柯达	neu
022671	大众	neu
017867	途观	neu
017867	途安	neu
017867	汉兰达	neu
017867	奥德赛	neu
017867	昂科威	neu
017867	KODIAQ	neu
019346	途安L	pos
007714	朗行	pos
007714	大众	pos
010454	绅宝	neu
003713	途观	pos
021281	凯越	pos
025534	凌渡	neu
016795	途观	pos
012618	途观	neu
012618	帝豪	neu
012618	博越	neu
012618	rx5	neu
007337	朗逸	neu
001660	雅阁	neg
001660	速派	pos
000740	途观	pos
002418	英朗	neu
002418	威朗	neu
002418	朗逸	neu
002418	科鲁兹	neg
002418	博瑞	neu
026329	威朗	pos
026329	朗逸	pos
025963	雅阁	neu
025963	天籁	neu
025963	思铂睿	neu
025963	帕萨特	neu
025963	凯美瑞	neu
025963	大众CC	neu
025963	阿特兹	neu
012374	速派	neu
003940	速派	pos
000174	途观	neu
028019	雅阁	neu
028019	速派	neu
014416	速派	pos
015212	速派	neu
015212	斯柯达	neu
018604	长安汽车	neu
018604	上汽通用	neu
018604	上汽大众	neu
018604	东风日产	neu
018604	北京现代	neu
005338	雅阁	neu
005338	天籁	neu
005338	帕萨特	neu
005338	迈腾	neu
005338	凯美瑞	neu
011018	雅阁	neu
011018	天籁	neu
011018	迈腾	neu
011018	凯美瑞	neu
016951	天籁	neu
